image_id,difficulty,metodo,campo,valor_predito,valor_esperado,acerto_exato,cer,acuracia_caractere,falha_execucao,tempo_ms
easy_00,easy,tesseract,corrente,45.2/26.1 A,45.2/26.1 A,True,0.0,1.0,False,1994.4
easy_00,easy,tesseract,potencia,11 kW,11 kW,True,0.0,1.0,False,1994.4
easy_00,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1994.4
easy_00,easy,tesseract,grau_ip,IP44,IP44,True,0.0,1.0,False,1994.4
easy_00,easy,tesseract,data_fab,02/2020,02/2020,True,0.0,1.0,False,1994.4
easy_00,easy,tesseract,cod_equipamento,EQ-2020-7912,EQ-2020-7912,True,0.0,1.0,False,1994.4
easy_01,easy,easyocr,fabricante,,Parker Hannifin,False,1.0,0.0,False,3860.5
easy_01,easy,easyocr,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,3860.5
easy_01,easy,easyocr,num_serie,SN-2019-95181,SN-2019-95181,True,0.0,1.0,False,3860.5
easy_01,easy,easyocr,tensao,,208/360 V,False,1.0,0.0,False,3860.5
easy_01,easy,easyocr,corrente,,68.0/39.3 A,False,1.0,0.0,False,3860.5
easy_01,easy,easyocr,potencia,22 kW,22 kW,True,0.0,1.0,False,3860.5
easy_01,easy,easyocr,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,3860.5
easy_01,easy,easyocr,grau_ip,,IP44,False,1.0,0.0,False,3860.5
easy_01,easy,easyocr,data_fab,01/2019,01/2019,True,0.0,1.0,False,3860.5
easy_01,easy,easyocr,cod_equipamento,EQ-2019-5557,EQ-2019-5557,True,0.0,1.0,False,3860.5
easy_01,easy,multimodal_vision,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,num_serie,SN-2019-95181,SN-2019-95181,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,tensao,208/360 V,208/360 V,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,corrente,68.0/39.3 A,68.0/39.3 A,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,potencia,22 kW,22 kW,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,grau_ip,IP44,IP44,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,data_fab,01/2019,01/2019,True,0.0,1.0,False,
easy_01,easy,multimodal_vision,cod_equipamento,EQ-2019-5557,EQ-2019-5557,True,0.0,1.0,False,
easy_01,easy,tesseract,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,num_serie,SN-2019-95181,SN-2019-95181,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,tensao,208/360 V,208/360 V,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,corrente,68.0/39.3 A,68.0/39.3 A,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,potencia,22 kW,22 kW,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,grau_ip,IP44,IP44,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,data_fab,01/2019,01/2019,True,0.0,1.0,False,1671.1
easy_01,easy,tesseract,cod_equipamento,EQ-2019-5557,EQ-2019-5557,True,0.0,1.0,False,1671.1
easy_02,easy,easyocr,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,1179.3
easy_02,easy,easyocr,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,1179.3
easy_02,easy,easyocr,num_serie,SN-2013-59797,SN-2013-59797,True,0.0,1.0,False,1179.3
easy_02,easy,easyocr,tensao,220/380 V,220/380 V,True,0.0,1.0,False,1179.3
easy_02,easy,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,1179.3
easy_02,easy,easyocr,potencia,,4 kW,False,1.0,0.0,False,1179.3
easy_02,easy,easyocr,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,1179.3
easy_02,easy,easyocr,grau_ip,,IP54,False,1.0,0.0,False,1179.3
easy_02,easy,easyocr,data_fab,08/2013,06/2013,False,0.14285714285714285,0.8571428571428572,False,1179.3
easy_02,easy,easyocr,cod_equipamento,EQ-2013-8527,EQ-2013-8527,True,0.0,1.0,False,1179.3
easy_02,easy,multimodal_vision,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,num_serie,SN-2013-59797,SN-2013-59797,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,corrente,12.8/7.4 A,12.8/7.4 A,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,potencia,4 kW,4 kW,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,data_fab,06/2013,06/2013,True,0.0,1.0,False,
easy_02,easy,multimodal_vision,cod_equipamento,EQ-2013-8527,EQ-2013-8527,True,0.0,1.0,False,
easy_02,easy,tesseract,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,num_serie,SN-2013-59797,SN-2013-59797,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,tensao,220/380 V,220/380 V,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,corrente,,12.8/7.4 A,False,1.0,0.0,False,1819.3
easy_02,easy,tesseract,potencia,4 kW,4 kW,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,grau_ip,IP54,IP54,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,data_fab,06/2013,06/2013,True,0.0,1.0,False,1819.3
easy_02,easy,tesseract,cod_equipamento,EQ-2013-8527,EQ-2013-8527,True,0.0,1.0,False,1819.3
easy_03,easy,easyocr,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,modelo,W22 160M,W22 160M,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,num_serie,SN-2013-96673,SN-2013-96673,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,1172.6
easy_03,easy,easyocr,potencia,11 kW,11 kW,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,grau_ip,,IP54,False,1.0,0.0,False,1172.6
easy_03,easy,easyocr,data_fab,12/2013,12/2013,True,0.0,1.0,False,1172.6
easy_03,easy,easyocr,cod_equipamento,EQ-7013-7227,EQ-2013-7227,False,0.08333333333333333,0.9166666666666666,False,1172.6
easy_03,easy,multimodal_vision,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,modelo,W22 160M,W22 160M,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,num_serie,SN-2013-96673,SN-2013-96673,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,tensao,380/660 V,380/660 V,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,corrente,12.8/7.4 A,12.8/7.4 A,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,potencia,11 kW,11 kW,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,data_fab,12/2013,12/2013,True,0.0,1.0,False,
easy_03,easy,multimodal_vision,cod_equipamento,EQ-2013-7227,EQ-2013-7227,True,0.0,1.0,False,
easy_03,easy,tesseract,fabricante,ABB Ltda,ABB Ltda,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,modelo,W22 160M,W22 160M,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,num_serie,SN-2013-96673,SN-2013-96673,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,corrente,,12.8/7.4 A,False,1.0,0.0,False,1618.3
easy_03,easy,tesseract,potencia,11 kW,11 kW,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,grau_ip,IP54,IP54,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,data_fab,12/2013,12/2013,True,0.0,1.0,False,1618.3
easy_03,easy,tesseract,cod_equipamento,EQ-2013-7227,EQ-2013-7227,True,0.0,1.0,False,1618.3
easy_04,easy,easyocr,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,num_serie,SN-2013-89840,SN-2013-89840,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,1165.8
easy_04,easy,easyocr,potencia,22 kW,22 kW,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,grau_ip,IP66,IP66,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,data_fab,11/2013,11/2013,True,0.0,1.0,False,1165.8
easy_04,easy,easyocr,cod_equipamento,EQ-2013-7216,EQ-2013-7216,True,0.0,1.0,False,1165.8
easy_04,easy,multimodal_vision,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,num_serie,SN-2013-89840,SN-2013-89840,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,tensao,380/660 V,380/660 V,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,potencia,22 kW,22 kW,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,data_fab,11/2013,11/2013,True,0.0,1.0,False,
easy_04,easy,multimodal_vision,cod_equipamento,EQ-2013-7216,EQ-2013-7216,True,0.0,1.0,False,
easy_04,easy,tesseract,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,num_serie,SN-2013-89840,SN-2013-89840,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,potencia,22 kW,22 kW,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,grau_ip,IP66,IP66,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,data_fab,11/2013,11/2013,True,0.0,1.0,False,1891.8
easy_04,easy,tesseract,cod_equipamento,EQ-2013-7216,EQ-2013-7216,True,0.0,1.0,False,1891.8
easy_05,easy,easyocr,fabricante,,Grundfos,False,1.0,0.0,False,1172.4
easy_05,easy,easyocr,modelo,IE3 200L,IE3 200L,True,0.0,1.0,False,1172.4
easy_05,easy,easyocr,num_serie,SN-2022-18675,SN-2022-18675,True,0.0,1.0,False,1172.4
easy_05,easy,easyocr,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1172.4
easy_05,easy,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,1172.4
easy_05,easy,easyocr,potencia,,4 kW,False,1.0,0.0,False,1172.4
easy_05,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1172.4
easy_05,easy,easyocr,grau_ip,,IP66,False,1.0,0.0,False,1172.4
easy_05,easy,easyocr,data_fab,08/2022,06/2022,False,0.14285714285714285,0.8571428571428572,False,1172.4
easy_05,easy,easyocr,cod_equipamento,EQ-2022-7482,EQ-2022-7482,True,0.0,1.0,False,1172.4
easy_05,easy,multimodal_vision,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,modelo,IE3 200L,IE3 200L,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,num_serie,SN-2022-18675,SN-2022-18675,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,tensao,380/660 V,380/660 V,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,potencia,4 kW,4 kW,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,data_fab,06/2022,06/2022,True,0.0,1.0,False,
easy_05,easy,multimodal_vision,cod_equipamento,EQ-2022-7482,EQ-2022-7482,True,0.0,1.0,False,
easy_05,easy,tesseract,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,modelo,IE3 200L,IE3 200L,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,num_serie,SN-2022-18675,SN-2022-18675,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,potencia,4 kW,4 kW,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,grau_ip,IP66,IP66,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,data_fab,06/2022,06/2022,True,0.0,1.0,False,1816.8
easy_05,easy,tesseract,cod_equipamento,EQ-2022-7482,EQ-2022-7482,True,0.0,1.0,False,1816.8
easy_06,easy,easyocr,fabricante,Bosch Rexroth,Bosch Rexroth,True,0.0,1.0,False,1188.6
easy_06,easy,easyocr,modelo,,CM10-3,False,1.0,0.0,False,1188.6
easy_06,easy,easyocr,num_serie,SN-2018-86184,SN-2018-86484,False,0.07692307692307693,0.9230769230769231,False,1188.6
easy_06,easy,easyocr,tensao,127/220 V,127/220 V,True,0.0,1.0,False,1188.6
easy_06,easy,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,1188.6
easy_06,easy,easyocr,potencia,22 kW,22 kW,True,0.0,1.0,False,1188.6
easy_06,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1188.6
easy_06,easy,easyocr,grau_ip,,IP44,False,1.0,0.0,False,1188.6
easy_06,easy,easyocr,data_fab,05/2018,05/2018,True,0.0,1.0,False,1188.6
easy_06,easy,easyocr,cod_equipamento,EQ-2018-9085,EQ-2018-9085,True,0.0,1.0,False,1188.6
easy_06,easy,multimodal_vision,fabricante,Bosch Rexroth,Bosch Rexroth,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,modelo,CM10-3,CM10-3,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,num_serie,SN-2018-86484,SN-2018-86484,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,tensao,127/220 V,127/220 V,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,corrente,12.8/7.4 A,12.8/7.4 A,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,potencia,22 kW,22 kW,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,grau_ip,IP44,IP44,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,data_fab,05/2018,05/2018,True,0.0,1.0,False,
easy_06,easy,multimodal_vision,cod_equipamento,EQ-2018-9085,EQ-2018-9085,True,0.0,1.0,False,
easy_06,easy,tesseract,fabricante,Bosch Rexroth,Bosch Rexroth,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,modelo,CM10-3,CM10-3,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,num_serie,SN-2018-86484,SN-2018-86484,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,tensao,127/220 V,127/220 V,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,corrente,,12.8/7.4 A,False,1.0,0.0,False,2034.5
easy_06,easy,tesseract,potencia,22 kW,22 kW,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,grau_ip,,IP44,False,1.0,0.0,False,2034.5
easy_06,easy,tesseract,data_fab,05/2018,05/2018,True,0.0,1.0,False,2034.5
easy_06,easy,tesseract,cod_equipamento,EQ-2018-9085,EQ-2018-9085,True,0.0,1.0,False,2034.5
easy_07,easy,easyocr,fabricante,,Grundfos,False,1.0,0.0,False,1193.1
easy_07,easy,easyocr,modelo,,CM10-3,False,1.0,0.0,False,1193.1
easy_07,easy,easyocr,num_serie,SN-2019-88104,SN-2019-88104,True,0.0,1.0,False,1193.1
easy_07,easy,easyocr,tensao,127/220 V,127/220 V,True,0.0,1.0,False,1193.1
easy_07,easy,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,1193.1
easy_07,easy,easyocr,potencia,37 kW,37 kW,True,0.0,1.0,False,1193.1
easy_07,easy,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,1193.1
easy_07,easy,easyocr,grau_ip,,IP54,False,1.0,0.0,False,1193.1
easy_07,easy,easyocr,data_fab,02/2019,02/2019,True,0.0,1.0,False,1193.1
easy_07,easy,easyocr,cod_equipamento,EQ-2019-9797,EQ-2019-9797,True,0.0,1.0,False,1193.1
easy_07,easy,multimodal_vision,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,modelo,CM10-3,CM10-3,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,num_serie,SN-2019-88104,SN-2019-88104,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,tensao,127/220 V,127/220 V,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,potencia,37 kW,37 kW,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,data_fab,02/2019,02/2019,True,0.0,1.0,False,
easy_07,easy,multimodal_vision,cod_equipamento,EQ-2019-9797,EQ-2019-9797,True,0.0,1.0,False,
easy_07,easy,tesseract,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,modelo,CM10-3,CM10-3,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,num_serie,SN-2019-88104,SN-2019-88104,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,tensao,127/220 V,127/220 V,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,potencia,37 kW,37 kW,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,grau_ip,IP54,IP54,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,data_fab,02/2019,02/2019,True,0.0,1.0,False,2176.5
easy_07,easy,tesseract,cod_equipamento,EQ-2019-9797,EQ-2019-9797,True,0.0,1.0,False,2176.5
easy_08,easy,easyocr,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,modelo,VPL-B0752F,VPL-B0752F,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,num_serie,SN-2017-33416,SN-2017-33416,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,tensao,,208/360 V,False,1.0,0.0,False,1178.3
easy_08,easy,easyocr,corrente,,28.4/16.4 A,False,1.0,0.0,False,1178.3
easy_08,easy,easyocr,potencia,37 kW,37 kW,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,grau_ip,,IP55,False,1.0,0.0,False,1178.3
easy_08,easy,easyocr,data_fab,01/2017,01/2017,True,0.0,1.0,False,1178.3
easy_08,easy,easyocr,cod_equipamento,EQ-2017-7126,EQ-2017-7126,True,0.0,1.0,False,1178.3
easy_08,easy,multimodal_vision,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,modelo,VPL-B0752F,VPL-B0752F,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,num_serie,SN-2017-33416,SN-2017-33416,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,tensao,208/360 V,208/360 V,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,corrente,28.4/16.4 A,28.4/16.4 A,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,potencia,37 kW,37 kW,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,grau_ip,IP55,IP55,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,data_fab,01/2017,01/2017,True,0.0,1.0,False,
easy_08,easy,multimodal_vision,cod_equipamento,EQ-2017-7126,EQ-2017-7126,True,0.0,1.0,False,
easy_08,easy,tesseract,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,modelo,VPL-B0752F,VPL-B0752F,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,num_serie,SN-2017-33416,SN-2017-33416,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,tensao,208/360 V,208/360 V,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,corrente,28.4/16.4 A,28.4/16.4 A,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,potencia,37 kW,37 kW,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,grau_ip,IP55,IP55,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,data_fab,01/2017,01/2017,True,0.0,1.0,False,2009.5
easy_08,easy,tesseract,cod_equipamento,EQ-2017-7126,EQ-2017-7126,True,0.0,1.0,False,2009.5
easy_09,easy,easyocr,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,num_serie,SN-2024-17592,SN-2024-17592,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,tensao,380/660 V,380/660 V,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,1194.9
easy_09,easy,easyocr,potencia,11 kW,11 kW,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,grau_ip,IP66,IP66,True,0.0,1.0,False,1194.9
easy_09,easy,easyocr,data_fab,08/2024,06/2024,False,0.14285714285714285,0.8571428571428572,False,1194.9
easy_09,easy,easyocr,cod_equipamento,EQ-2024-2133,EQ-2024-2133,True,0.0,1.0,False,1194.9
easy_09,easy,multimodal_vision,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,num_serie,SN-2024-17592,SN-2024-17592,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,tensao,380/660 V,380/660 V,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,potencia,11 kW,11 kW,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
